OrderID,OrderDate,CustomerID,City,Product,Quantity,UnitPrice,TotalAmount
2239,2029-02-16,3139,Kolkata,Headphones Z,1,3000,3000
2240,2029-02-17,3400,Chennai,Smartwatch Q,5,8000,40000
2241,2029-02-18,3618,Pune,Office Chair,1,7500,7500
2242,2029-02-19,4642,Hyderabad,Keyboard K,5,1500,7500
2243,2029-02-20,3863,Pune,Printer Max,1,12000,12000
2244,2029-02-21,2704,Pune,Headphones Z,1,3000,3000
2245,2029-02-22,3828,Bangalore,Monitor Ultra,3,20000,60000
2246,2029-02-23,1362,Pune,Tablet Plus,1,15000,15000
2247,2029-02-24,3604,Bangalore,Smartphone X,5,25000,125000
2248,2029-02-25,4416,Pune,Headphones Z,3,3000,9000
2249,2029-02-26,2716,Hyderabad,Monitor Ultra,1,20000,20000
2250,2029-02-27,2193,Bangalore,Mouse M,3,1000,3000
2251,2029-02-28,1355,Mumbai,Smartwatch Q,4,8000,32000
2252,2029-03-01,1190,Bangalore,Mouse M,3,1000,3000
2253,2029-03-02,4738,Bangalore,Tablet Plus,4,15000,60000
2254,2029-03-03,3469,Hyderabad,Laptop Pro,4,50000,200000
2255,2029-03-04,1699,Hyderabad,Keyboard K,3,1500,4500
2256,2029-03-05,3054,Bangalore,Headphones Z,5,3000,15000
2257,2029-03-06,3180,Delhi,Printer Max,5,12000,60000
2258,2029-03-07,4818,Hyderabad,Smartwatch Q,5,8000,40000
2259,2029-03-08,1556,Chennai,Smartwatch Q,2,8000,16000
2260,2029-03-09,1825,Chennai,Headphones Z,4,3000,12000
2261,2029-03-10,3808,Mumbai,Office Chair,3,7500,22500
2262,2029-03-11,2054,Pune,Mouse M,5,1000,5000
2263,2029-03-12,3582,Bangalore,Smartwatch Q,5,8000,40000
2264,2029-03-13,1425,Delhi,Monitor Ultra,3,20000,60000
2265,2029-03-14,4465,Mumbai,Smartphone X,4,25000,100000
2266,2029-03-15,3719,Bangalore,Keyboard K,3,1500,4500
2267,2029-03-16,3410,Hyderabad,Smartwatch Q,2,8000,16000
2268,2029-03-17,4508,Chennai,Monitor Ultra,2,20000,40000
2269,2029-03-18,4741,Kolkata,Tablet Plus,3,15000,45000
2270,2029-03-19,2574,Delhi,Tablet Plus,4,15000,60000
2271,2029-03-20,4998,Kolkata,Keyboard K,5,1500,7500
2272,2029-03-21,3129,Chennai,Office Chair,2,7500,15000
2273,2029-03-22,3403,Pune,Printer Max,2,12000,24000
2274,2029-03-23,4329,Pune,Keyboard K,4,1500,6000
2275,2029-03-24,4789,Kolkata,Laptop Pro,2,50000,100000
2276,2029-03-25,1588,Hyderabad,Office Chair,2,7500,15000
2277,2029-03-26,3012,Bangalore,Smartwatch Q,4,8000,32000
2278,2029-03-27,2547,Hyderabad,Keyboard K,3,1500,4500
2279,2029-03-28,1294,Kolkata,Mouse M,5,1000,5000
2280,2029-03-29,2985,Hyderabad,Tablet Plus,5,15000,75000
2281,2029-03-30,2247,Chennai,Monitor Ultra,2,20000,40000
2282,2029-03-31,2548,Delhi,Keyboard K,5,1500,7500
2283,2029-04-01,4117,Hyderabad,Mouse M,3,1000,3000
2284,2029-04-02,2690,Chennai,Office Chair,2,7500,15000
2285,2029-04-03,2136,Delhi,Laptop Pro,5,50000,250000
2286,2029-04-04,2256,Pune,Monitor Ultra,1,20000,20000
2287,2029-04-05,3064,Bangalore,Smartphone X,1,25000,25000
2288,2029-04-06,1359,Kolkata,Laptop Pro,1,50000,50000
2289,2029-04-07,4294,Pune,Smartwatch Q,1,8000,8000
2290,2029-04-08,3913,Bangalore,Mouse M,1,1000,1000
2291,2029-04-09,1699,Pune,Keyboard K,2,1500,3000
2292,2029-04-10,1447,Mumbai,Keyboard K,4,1500,6000
2293,2029-04-11,3903,Pune,Headphones Z,4,3000,12000
2294,2029-04-12,3412,Chennai,Tablet Plus,2,15000,30000
2295,2029-04-13,1674,Delhi,Smartwatch Q,2,8000,16000
2296,2029-04-14,2007,Pune,Mouse M,3,1000,3000
2297,2029-04-15,2349,Hyderabad,Keyboard K,4,1500,6000
2298,2029-04-16,3514,Bangalore,Smartphone X,1,25000,25000
2299,2029-04-17,3461,Pune,Monitor Ultra,2,20000,40000
2300,2029-04-18,4526,Delhi,Smartwatch Q,1,8000,8000
2301,2029-04-19,1585,Chennai,Office Chair,4,7500,30000
2302,2029-04-20,2256,Mumbai,Smartphone X,5,25000,125000
2303,2029-04-21,2247,Bangalore,Monitor Ultra,5,20000,100000
2304,2029-04-22,1993,Kolkata,Printer Max,2,12000,24000
2305,2029-04-23,4902,Delhi,Tablet Plus,3,15000,45000
2306,2029-04-24,2435,Kolkata,Smartwatch Q,1,8000,8000
2307,2029-04-25,1571,Delhi,Mouse M,2,1000,2000
2308,2029-04-26,3382,Delhi,Laptop Pro,3,50000,150000
2309,2029-04-27,2245,Chennai,Monitor Ultra,1,20000,20000
2310,2029-04-28,3084,Chennai,Office Chair,4,7500,30000
2311,2029-04-29,1988,Chennai,Keyboard K,5,1500,7500
2312,2029-04-30,1277,Pune,Laptop Pro,3,50000,150000
2313,2029-05-01,2219,Hyderabad,Smartphone X,1,25000,25000
2314,2029-05-02,3963,Delhi,Tablet Plus,2,15000,30000
2315,2029-05-03,2887,Bangalore,Mouse M,1,1000,1000
2316,2029-05-04,1483,Kolkata,Laptop Pro,2,50000,100000
2317,2029-05-05,2265,Chennai,Office Chair,5,7500,37500
2318,2029-05-06,4395,Pune,Monitor Ultra,5,20000,100000
2319,2029-05-07,1730,Chennai,Mouse M,1,1000,1000
2320,2029-05-08,3239,Kolkata,Printer Max,1,12000,12000
2321,2029-05-09,2040,Kolkata,Keyboard K,2,1500,3000
2322,2029-05-10,3571,Delhi,Tablet Plus,2,15000,30000
2323,2029-05-11,1917,Chennai,Laptop Pro,3,50000,150000
2324,2029-05-12,3448,Kolkata,Tablet Plus,3,15000,45000
2325,2029-05-13,4977,Hyderabad,Tablet Plus,3,15000,45000
2326,2029-05-14,1885,Hyderabad,Tablet Plus,1,15000,15000
2327,2029-05-15,3752,Chennai,Monitor Ultra,3,20000,60000
2328,2029-05-16,1021,Pune,Tablet Plus,1,15000,15000
2329,2029-05-17,1473,Kolkata,Printer Max,5,12000,60000
2330,2029-05-18,4191,Delhi,Smartphone X,4,25000,100000
2331,2029-05-19,3257,Delhi,Office Chair,5,7500,37500
2332,2029-05-20,3353,Pune,Mouse M,1,1000,1000
2333,2029-05-21,4341,Delhi,Printer Max,1,12000,12000
2334,2029-05-22,1703,Mumbai,Mouse M,4,1000,4000
2335,2029-05-23,1686,Chennai,Office Chair,2,7500,15000
2336,2029-05-24,1284,Delhi,Smartphone X,2,25000,50000
2337,2029-05-25,1715,Hyderabad,Smartwatch Q,2,8000,16000
2338,2029-05-26,4747,Kolkata,Mouse M,3,1000,3000
2339,2029-05-27,1762,Bangalore,Mouse M,2,1000,2000
2340,2029-05-28,2250,Pune,Smartphone X,3,25000,75000
2341,2029-05-29,1947,Bangalore,Laptop Pro,3,50000,150000
2342,2029-05-30,3428,Delhi,Printer Max,2,12000,24000
2343,2029-05-31,3507,Bangalore,Laptop Pro,2,50000,100000
2344,2029-06-01,2030,Bangalore,Laptop Pro,4,50000,200000
2345,2029-06-02,1028,Mumbai,Laptop Pro,4,50000,200000
2346,2029-06-03,1906,Hyderabad,Tablet Plus,3,15000,45000
2347,2029-06-04,4104,Pune,Keyboard K,4,1500,6000
2348,2029-06-05,4717,Hyderabad,Mouse M,3,1000,3000
2349,2029-06-06,3926,Mumbai,Laptop Pro,1,50000,50000
2350,2029-06-07,3126,Mumbai,Printer Max,3,12000,36000
2351,2029-06-08,4999,Bangalore,Keyboard K,3,1500,4500
2352,2029-06-09,3994,Chennai,Keyboard K,4,1500,6000
2353,2029-06-10,3506,Kolkata,Laptop Pro,1,50000,50000
2354,2029-06-11,1569,Kolkata,Monitor Ultra,5,20000,100000
2355,2029-06-12,3006,Bangalore,Laptop Pro,5,50000,250000
2356,2029-06-13,4609,Kolkata,Monitor Ultra,5,20000,100000
2357,2029-06-14,4553,Mumbai,Laptop Pro,1,50000,50000
2358,2029-06-15,2453,Hyderabad,Printer Max,2,12000,24000
2359,2029-06-16,1737,Kolkata,Monitor Ultra,1,20000,20000
2360,2029-06-17,4356,Pune,Tablet Plus,4,15000,60000
2361,2029-06-18,1515,Bangalore,Keyboard K,3,1500,4500
2362,2029-06-19,3000,Chennai,Laptop Pro,3,50000,150000
2363,2029-06-20,4170,Bangalore,Keyboard K,4,1500,6000
2364,2029-06-21,3444,Delhi,Laptop Pro,4,50000,200000
2365,2029-06-22,4560,Bangalore,Mouse M,3,1000,3000
2366,2029-06-23,1038,Mumbai,Mouse M,2,1000,2000
2367,2029-06-24,4342,Hyderabad,Headphones Z,2,3000,6000
2368,2029-06-25,1886,Hyderabad,Laptop Pro,2,50000,100000
2369,2029-06-26,3844,Pune,Headphones Z,4,3000,12000
2370,2029-06-27,3204,Kolkata,Smartphone X,3,25000,75000
2371,2029-06-28,2098,Mumbai,Smartphone X,3,25000,75000
2372,2029-06-29,3931,Delhi,Keyboard K,3,1500,4500
2373,2029-06-30,2823,Mumbai,Monitor Ultra,1,20000,20000
2374,2029-07-01,4201,Bangalore,Laptop Pro,1,50000,50000
2375,2029-07-02,2710,Mumbai,Office Chair,5,7500,37500
2376,2029-07-03,1973,Mumbai,Laptop Pro,1,50000,50000
2377,2029-07-04,4155,Pune,Laptop Pro,2,50000,100000
2378,2029-07-05,4093,Delhi,Office Chair,2,7500,15000
2379,2029-07-06,4530,Bangalore,Smartphone X,2,25000,50000
2380,2029-07-07,2562,Chennai,Headphones Z,2,3000,6000
2381,2029-07-08,4778,Pune,Keyboard K,5,1500,7500
2382,2029-07-09,3896,Chennai,Smartphone X,2,25000,50000
2383,2029-07-10,4453,Pune,Office Chair,4,7500,30000
2384,2029-07-11,3795,Hyderabad,Laptop Pro,4,50000,200000
2385,2029-07-12,4511,Pune,Smartphone X,4,25000,100000
2386,2029-07-13,4675,Kolkata,Printer Max,1,12000,12000
2387,2029-07-14,1988,Mumbai,Mouse M,3,1000,3000
2388,2029-07-15,1020,Hyderabad,Laptop Pro,5,50000,250000
2389,2029-07-16,3350,Delhi,Smartwatch Q,4,8000,32000
2390,2029-07-17,1868,Chennai,Office Chair,4,7500,30000
2391,2029-07-18,1083,Pune,Tablet Plus,2,15000,30000
2392,2029-07-19,4845,Mumbai,Monitor Ultra,4,20000,80000
2393,2029-07-20,2682,Delhi,Tablet Plus,2,15000,30000
2394,2029-07-21,2976,Kolkata,Smartphone X,2,25000,50000
2395,2029-07-22,4524,Delhi,Laptop Pro,3,50000,150000
2396,2029-07-23,2410,Mumbai,Monitor Ultra,1,20000,20000
2397,2029-07-24,2530,Kolkata,Monitor Ultra,2,20000,40000
2398,2029-07-25,4328,Delhi,Keyboard K,2,1500,3000
2399,2029-07-26,1569,Kolkata,Tablet Plus,3,15000,45000
2400,2029-07-27,4963,Pune,Laptop Pro,2,50000,100000
2401,2029-07-28,1933,Pune,Keyboard K,5,1500,7500
2402,2029-07-29,4598,Mumbai,Headphones Z,1,3000,3000
2403,2029-07-30,4233,Mumbai,Tablet Plus,5,15000,75000
2404,2029-07-31,2980,Kolkata,Mouse M,4,1000,4000
2405,2029-08-01,4234,Bangalore,Mouse M,1,1000,1000
2406,2029-08-02,2855,Hyderabad,Keyboard K,4,1500,6000
2407,2029-08-03,4056,Delhi,Headphones Z,2,3000,6000
2408,2029-08-04,1792,Delhi,Printer Max,3,12000,36000
2409,2029-08-05,1791,Bangalore,Printer Max,5,12000,60000
2410,2029-08-06,4595,Bangalore,Mouse M,4,1000,4000
2411,2029-08-07,2809,Bangalore,Smartwatch Q,2,8000,16000
2412,2029-08-08,2294,Chennai,Office Chair,5,7500,37500
2413,2029-08-09,3539,Chennai,Office Chair,5,7500,37500
2414,2029-08-10,3255,Kolkata,Smartwatch Q,4,8000,32000
2415,2029-08-11,4610,Chennai,Keyboard K,2,1500,3000
2416,2029-08-12,2607,Pune,Office Chair,3,7500,22500
2417,2029-08-13,2083,Pune,Office Chair,4,7500,30000
2418,2029-08-14,3477,Mumbai,Tablet Plus,5,15000,75000
2419,2029-08-15,1984,Kolkata,Tablet Plus,5,15000,75000
2420,2029-08-16,2680,Delhi,Smartwatch Q,1,8000,8000
2421,2029-08-17,4676,Hyderabad,Laptop Pro,2,50000,100000
2422,2029-08-18,4380,Mumbai,Headphones Z,1,3000,3000
2423,2029-08-19,1519,Delhi,Keyboard K,3,1500,4500
2424,2029-08-20,1590,Delhi,Tablet Plus,4,15000,60000
2425,2029-08-21,2050,Kolkata,Tablet Plus,5,15000,75000
2426,2029-08-22,2709,Bangalore,Printer Max,2,12000,24000
2427,2029-08-23,4633,Bangalore,Headphones Z,5,3000,15000
2428,2029-08-24,3035,Mumbai,Printer Max,1,12000,12000
2429,2029-08-25,3246,Bangalore,Laptop Pro,1,50000,50000
2430,2029-08-26,3434,Delhi,Headphones Z,4,3000,12000
2431,2029-08-27,1348,Bangalore,Office Chair,2,7500,15000
2432,2029-08-28,1959,Chennai,Printer Max,2,12000,24000
2433,2029-08-29,2963,Bangalore,Mouse M,4,1000,4000
2434,2029-08-30,1692,Delhi,Keyboard K,1,1500,1500
2435,2029-08-31,2559,Kolkata,Office Chair,1,7500,7500
2436,2029-09-01,4899,Mumbai,Headphones Z,1,3000,3000
2437,2029-09-02,1377,Hyderabad,Mouse M,5,1000,5000
2438,2029-09-03,3946,Bangalore,Laptop Pro,3,50000,150000
2439,2029-09-04,3963,Pune,Mouse M,1,1000,1000
2440,2029-09-05,4629,Pune,Tablet Plus,3,15000,45000
2441,2029-09-06,1526,Delhi,Smartwatch Q,3,8000,24000
2442,2029-09-07,4224,Hyderabad,Mouse M,2,1000,2000
2443,2029-09-08,3781,Hyderabad,Monitor Ultra,4,20000,80000
2444,2029-09-09,3253,Chennai,Laptop Pro,5,50000,250000
2445,2029-09-10,3502,Hyderabad,Office Chair,3,7500,22500
2446,2029-09-11,4344,Pune,Printer Max,5,12000,60000
2447,2029-09-12,4965,Kolkata,Smartphone X,2,25000,50000
2448,2029-09-13,2259,Delhi,Laptop Pro,1,50000,50000
2449,2029-09-14,2875,Delhi,Monitor Ultra,3,20000,60000
2450,2029-09-15,2763,Bangalore,Tablet Plus,4,15000,60000
2451,2029-09-16,1520,Bangalore,Printer Max,2,12000,24000
2452,2029-09-17,2701,Bangalore,Keyboard K,5,1500,7500
2453,2029-09-18,2016,Pune,Smartphone X,1,25000,25000
2454,2029-09-19,4003,Pune,Mouse M,5,1000,5000
2455,2029-09-20,4902,Pune,Monitor Ultra,4,20000,80000
2456,2029-09-21,3773,Pune,Mouse M,3,1000,3000
2457,2029-09-22,2013,Pune,Keyboard K,4,1500,6000
2458,2029-09-23,3548,Pune,Laptop Pro,5,50000,250000
2459,2029-09-24,1116,Kolkata,Smartwatch Q,5,8000,40000
2460,2029-09-25,3433,Pune,Monitor Ultra,4,20000,80000
2461,2029-09-26,2367,Hyderabad,Headphones Z,4,3000,12000
2462,2029-09-27,1583,Hyderabad,Office Chair,4,7500,30000
2463,2029-09-28,1394,Chennai,Headphones Z,1,3000,3000
2464,2029-09-29,2087,Kolkata,Smartwatch Q,5,8000,40000
2465,2029-09-30,4788,Bangalore,Keyboard K,2,1500,3000
2466,2029-10-01,3768,Mumbai,Headphones Z,1,3000,3000
2467,2029-10-02,1071,Pune,Tablet Plus,1,15000,15000
2468,2029-10-03,4860,Chennai,Monitor Ultra,1,20000,20000
2469,2029-10-04,1273,Mumbai,Tablet Plus,2,15000,30000
2470,2029-10-05,3013,Hyderabad,Smartphone X,4,25000,100000
2471,2029-10-06,2343,Chennai,Smartwatch Q,5,8000,40000
2472,2029-10-07,1337,Chennai,Smartphone X,3,25000,75000
2473,2029-10-08,2389,Delhi,Smartphone X,3,25000,75000
2474,2029-10-09,4566,Hyderabad,Smartphone X,5,25000,125000
2475,2029-10-10,1606,Hyderabad,Laptop Pro,2,50000,100000
2476,2029-10-11,1165,Kolkata,Laptop Pro,3,50000,150000
2477,2029-10-12,2567,Chennai,Smartwatch Q,1,8000,8000
2478,2029-10-13,3058,Pune,Printer Max,3,12000,36000
2479,2029-10-14,2324,Hyderabad,Headphones Z,5,3000,15000
2480,2029-10-15,1728,Chennai,Laptop Pro,1,50000,50000
2481,2029-10-16,3848,Kolkata,Mouse M,3,1000,3000
2482,2029-10-17,3043,Pune,Tablet Plus,5,15000,75000
2483,2029-10-18,1101,Kolkata,Laptop Pro,2,50000,100000
2484,2029-10-19,4496,Delhi,Keyboard K,5,1500,7500
2485,2029-10-20,2415,Pune,Smartphone X,2,25000,50000
2486,2029-10-21,1778,Chennai,Laptop Pro,1,50000,50000
2487,2029-10-22,1213,Hyderabad,Smartwatch Q,5,8000,40000
2488,2029-10-23,4762,Hyderabad,Tablet Plus,4,15000,60000
2489,2029-10-24,2111,Chennai,Tablet Plus,4,15000,60000
2490,2029-10-25,2576,Chennai,Printer Max,4,12000,48000
2491,2029-10-26,3448,Chennai,Office Chair,4,7500,30000
2492,2029-10-27,3635,Bangalore,Office Chair,4,7500,30000
2493,2029-10-28,3936,Pune,Headphones Z,2,3000,6000
2494,2029-10-29,4117,Hyderabad,Mouse M,5,1000,5000
2495,2029-10-30,2695,Pune,Monitor Ultra,1,20000,20000
2496,2029-10-31,4534,Kolkata,Smartwatch Q,4,8000,32000
2497,2029-11-01,1591,Hyderabad,Keyboard K,4,1500,6000
2498,2029-11-02,2333,Bangalore,Laptop Pro,1,50000,50000
2499,2029-11-03,2109,Chennai,Smartwatch Q,1,8000,8000
2500,2029-11-04,3139,Delhi,Mouse M,4,1000,4000
2501,2029-11-05,4731,Chennai,Office Chair,2,7500,15000
2502,2029-11-06,3720,Chennai,Smartwatch Q,1,8000,8000
2503,2029-11-07,1713,Bangalore,Laptop Pro,5,50000,250000
2504,2029-11-08,1935,Pune,Printer Max,5,12000,60000
2505,2029-11-09,2951,Hyderabad,Headphones Z,2,3000,6000
2506,2029-11-10,1241,Chennai,Printer Max,3,12000,36000
2507,2029-11-11,3043,Hyderabad,Office Chair,2,7500,15000
2508,2029-11-12,4936,Mumbai,Smartphone X,4,25000,100000
2509,2029-11-13,1001,Kolkata,Office Chair,3,7500,22500
2510,2029-11-14,3272,Pune,Headphones Z,4,3000,12000
2511,2029-11-15,3848,Hyderabad,Laptop Pro,5,50000,250000
2512,2029-11-16,2768,Delhi,Mouse M,1,1000,1000
2513,2029-11-17,2949,Kolkata,Monitor Ultra,4,20000,80000
2514,2029-11-18,3636,Delhi,Printer Max,5,12000,60000
2515,2029-11-19,3163,Chennai,Office Chair,2,7500,15000
2516,2029-11-20,4737,Kolkata,Mouse M,4,1000,4000
2517,2029-11-21,1917,Hyderabad,Printer Max,5,12000,60000
2518,2029-11-22,4174,Kolkata,Office Chair,1,7500,7500
2519,2029-11-23,3241,Chennai,Headphones Z,4,3000,12000
2520,2029-11-24,4237,Bangalore,Printer Max,5,12000,60000
2521,2029-11-25,3918,Pune,Office Chair,4,7500,30000
2522,2029-11-26,1089,Delhi,Laptop Pro,1,50000,50000
2523,2029-11-27,2709,Chennai,Headphones Z,4,3000,12000
2524,2029-11-28,3169,Bangalore,Mouse M,4,1000,4000
2525,2029-11-29,1142,Kolkata,Mouse M,5,1000,5000
2526,2029-11-30,4041,Kolkata,Monitor Ultra,3,20000,60000
2527,2029-12-01,1105,Chennai,Smartwatch Q,4,8000,32000
2528,2029-12-02,1886,Hyderabad,Smartphone X,3,25000,75000
2529,2029-12-03,1427,Kolkata,Laptop Pro,2,50000,100000
2530,2029-12-04,2328,Hyderabad,Headphones Z,4,3000,12000
2531,2029-12-05,2895,Hyderabad,Printer Max,3,12000,36000
2532,2029-12-06,2994,Pune,Mouse M,2,1000,2000
2533,2029-12-07,1316,Hyderabad,Laptop Pro,5,50000,250000
2534,2029-12-08,2986,Mumbai,Headphones Z,4,3000,12000
2535,2029-12-09,1634,Pune,Headphones Z,5,3000,15000
2536,2029-12-10,2925,Bangalore,Printer Max,2,12000,24000
2537,2029-12-11,3056,Bangalore,Headphones Z,5,3000,15000
2538,2029-12-12,3821,Kolkata,Keyboard K,5,1500,7500
2539,2029-12-13,4144,Kolkata,Laptop Pro,1,50000,50000
2540,2029-12-14,4430,Hyderabad,Office Chair,2,7500,15000
2541,2029-12-15,3270,Pune,Mouse M,5,1000,5000
2542,2029-12-16,2439,Pune,Mouse M,3,1000,3000
2543,2029-12-17,1552,Mumbai,Office Chair,2,7500,15000
2544,2029-12-18,4441,Hyderabad,Laptop Pro,1,50000,50000
2545,2029-12-19,1715,Mumbai,Smartphone X,4,25000,100000
2546,2029-12-20,2287,Hyderabad,Laptop Pro,5,50000,250000
2547,2029-12-21,4911,Delhi,Tablet Plus,3,15000,45000
2548,2029-12-22,2713,Delhi,Headphones Z,1,3000,3000
2549,2029-12-23,2883,Chennai,Smartwatch Q,2,8000,16000
2550,2029-12-24,4389,Hyderabad,Printer Max,5,12000,60000
2551,2029-12-25,2107,Pune,Keyboard K,1,1500,1500
2552,2029-12-26,2341,Kolkata,Smartwatch Q,1,8000,8000
2553,2029-12-27,1110,Bangalore,Office Chair,3,7500,22500
2554,2029-12-28,1250,Chennai,Printer Max,4,12000,48000
2555,2029-12-29,3430,Kolkata,Printer Max,4,12000,48000
2556,2029-12-30,3054,Delhi,Printer Max,4,12000,48000
2557,2029-12-31,1458,Hyderabad,Mouse M,2,1000,2000
2558,2030-01-01,2107,Chennai,Keyboard K,1,1500,1500
2559,2030-01-02,1207,Hyderabad,Mouse M,2,1000,2000
2560,2030-01-03,1899,Delhi,Headphones Z,1,3000,3000
2561,2030-01-04,4461,Chennai,Tablet Plus,3,15000,45000
2562,2030-01-05,4385,Delhi,Monitor Ultra,3,20000,60000
2563,2030-01-06,1021,Mumbai,Keyboard K,2,1500,3000
2564,2030-01-07,1409,Delhi,Smartwatch Q,2,8000,16000
2565,2030-01-08,1894,Pune,Headphones Z,3,3000,9000
2566,2030-01-09,1514,Pune,Laptop Pro,5,50000,250000
2567,2030-01-10,4198,Hyderabad,Office Chair,4,7500,30000
2568,2030-01-11,1808,Bangalore,Tablet Plus,4,15000,60000
2569,2030-01-12,4771,Delhi,Headphones Z,3,3000,9000
2570,2030-01-13,1873,Kolkata,Laptop Pro,4,50000,200000
2571,2030-01-14,1013,Pune,Tablet Plus,5,15000,75000
2572,2030-01-15,1970,Bangalore,Laptop Pro,5,50000,250000
2573,2030-01-16,4025,Mumbai,Keyboard K,1,1500,1500
2574,2030-01-17,4061,Chennai,Laptop Pro,2,50000,100000
2575,2030-01-18,4083,Chennai,Tablet Plus,4,15000,60000
2576,2030-01-19,3134,Pune,Laptop Pro,5,50000,250000
2577,2030-01-20,4595,Bangalore,Smartwatch Q,2,8000,16000
2578,2030-01-21,3956,Pune,Headphones Z,2,3000,6000
2579,2030-01-22,2560,Chennai,Tablet Plus,1,15000,15000
2580,2030-01-23,2324,Delhi,Smartwatch Q,2,8000,16000
2581,2030-01-24,2266,Bangalore,Laptop Pro,2,50000,100000
2582,2030-01-25,3169,Hyderabad,Laptop Pro,3,50000,150000
2583,2030-01-26,4218,Delhi,Printer Max,1,12000,12000
2584,2030-01-27,4638,Delhi,Tablet Plus,1,15000,15000
2585,2030-01-28,1749,Delhi,Keyboard K,4,1500,6000
2586,2030-01-29,4427,Hyderabad,Laptop Pro,2,50000,100000
2587,2030-01-30,1684,Mumbai,Office Chair,4,7500,30000
2588,2030-01-31,2927,Kolkata,Mouse M,5,1000,5000
2589,2030-02-01,4804,Pune,Monitor Ultra,2,20000,40000
2590,2030-02-02,4702,Chennai,Mouse M,5,1000,5000
2591,2030-02-03,3356,Pune,Keyboard K,3,1500,4500
2592,2030-02-04,1694,Bangalore,Headphones Z,2,3000,6000
2593,2030-02-05,3335,Mumbai,Smartphone X,4,25000,100000
2594,2030-02-06,1306,Bangalore,Office Chair,4,7500,30000
2595,2030-02-07,4883,Pune,Smartphone X,2,25000,50000
2596,2030-02-08,4665,Chennai,Laptop Pro,4,50000,200000
2597,2030-02-09,2989,Hyderabad,Headphones Z,2,3000,6000
2598,2030-02-10,3961,Pune,Smartwatch Q,1,8000,8000
2599,2030-02-11,4794,Delhi,Laptop Pro,4,50000,200000
2600,2030-02-12,1661,Pune,Smartphone X,2,25000,50000
2601,2030-02-13,1548,Delhi,Laptop Pro,2,50000,100000
2602,2030-02-14,4423,Hyderabad,Monitor Ultra,4,20000,80000
2603,2030-02-15,1311,Pune,Printer Max,1,12000,12000
2604,2030-02-16,3920,Mumbai,Monitor Ultra,4,20000,80000
2605,2030-02-17,2082,Mumbai,Headphones Z,2,3000,6000
2606,2030-02-18,4714,Bangalore,Smartwatch Q,1,8000,8000
2607,2030-02-19,3971,Hyderabad,Monitor Ultra,5,20000,100000
2608,2030-02-20,2737,Mumbai,Tablet Plus,3,15000,45000
2609,2030-02-21,1754,Pune,Smartwatch Q,4,8000,32000
2610,2030-02-22,1034,Hyderabad,Smartphone X,2,25000,50000
2611,2030-02-23,1444,Chennai,Monitor Ultra,1,20000,20000
2612,2030-02-24,3140,Delhi,Printer Max,1,12000,12000
2613,2030-02-25,2982,Pune,Smartwatch Q,5,8000,40000
2614,2030-02-26,2230,Delhi,Laptop Pro,4,50000,200000
2615,2030-02-27,1352,Delhi,Printer Max,1,12000,12000
2616,2030-02-28,1902,Hyderabad,Laptop Pro,5,50000,250000
2617,2030-03-01,2355,Hyderabad,Monitor Ultra,2,20000,40000
2618,2030-03-02,4888,Bangalore,Office Chair,5,7500,37500
2619,2030-03-03,3909,Delhi,Office Chair,4,7500,30000
2620,2030-03-04,2748,Bangalore,Smartphone X,5,25000,125000
2621,2030-03-05,1158,Delhi,Printer Max,1,12000,12000
2622,2030-03-06,2977,Bangalore,Laptop Pro,1,50000,50000
2623,2030-03-07,1956,Bangalore,Keyboard K,3,1500,4500
2624,2030-03-08,3071,Chennai,Printer Max,5,12000,60000
2625,2030-03-09,1403,Bangalore,Tablet Plus,2,15000,30000
2626,2030-03-10,3852,Hyderabad,Smartphone X,4,25000,100000
2627,2030-03-11,1515,Bangalore,Mouse M,3,1000,3000
2628,2030-03-12,3779,Delhi,Mouse M,5,1000,5000
2629,2030-03-13,2387,Bangalore,Laptop Pro,2,50000,100000
2630,2030-03-14,4453,Mumbai,Office Chair,3,7500,22500
2631,2030-03-15,3579,Kolkata,Smartwatch Q,1,8000,8000
2632,2030-03-16,1955,Delhi,Tablet Plus,4,15000,60000
2633,2030-03-17,3199,Mumbai,Mouse M,5,1000,5000
2634,2030-03-18,4633,Delhi,Laptop Pro,2,50000,100000
2635,2030-03-19,2712,Hyderabad,Laptop Pro,1,50000,50000
2636,2030-03-20,3994,Kolkata,Monitor Ultra,3,20000,60000
2637,2030-03-21,1607,Kolkata,Office Chair,4,7500,30000
2638,2030-03-22,4688,Hyderabad,Printer Max,3,12000,36000
2639,2030-03-23,3467,Kolkata,Smartwatch Q,3,8000,24000
2640,2030-03-24,2273,Hyderabad,Monitor Ultra,2,20000,40000
2641,2030-03-25,4188,Mumbai,Mouse M,1,1000,1000
2642,2030-03-26,3913,Chennai,Smartwatch Q,5,8000,40000
2643,2030-03-27,2535,Delhi,Smartphone X,2,25000,50000
2644,2030-03-28,4811,Hyderabad,Office Chair,4,7500,30000
2645,2030-03-29,3625,Delhi,Mouse M,3,1000,3000
2646,2030-03-30,3382,Mumbai,Laptop Pro,4,50000,200000
2647,2030-03-31,2441,Chennai,Mouse M,2,1000,2000
2648,2030-04-01,3979,Mumbai,Keyboard K,2,1500,3000
2649,2030-04-02,2797,Kolkata,Headphones Z,5,3000,15000
2650,2030-04-03,1294,Delhi,Headphones Z,3,3000,9000
